latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.8397,40.168,307,1.4,1.2,2002-07-18,1907,Terra,MODIS,58,6.03,296,7.9,N,0
36.6646,38.9589,319.7,1.6,1.3,2002-07-18,1907,Terra,MODIS,99,6.03,296.5,31.2,N,2
36.9527,40.4336,307.5,1.3,1.1,2002-07-18,1907,Terra,MODIS,61,6.03,296,9.1,N,0
37.0242,40.7161,322.4,1.3,1.1,2002-07-18,1907,Terra,MODIS,100,6.03,298.1,26,N,0
36.1401,40.8089,310.5,1.3,1.1,2002-07-18,1907,Terra,MODIS,70,6.03,300.1,9.7,N,0
36.9385,40.3809,324.2,1,1,2002-07-18,2319,Aqua,MODIS,100,6.03,294.8,21.5,N,0
36.9067,40.893,319.9,1,1,2002-07-18,2319,Aqua,MODIS,99,6.03,294.5,17.5,N,0
36.905,40.9043,314.2,1,1,2002-07-18,2319,Aqua,MODIS,89,6.03,293.7,12.5,N,0
36.9473,40.5669,305.1,1,1,2002-07-18,2319,Aqua,MODIS,63,6.03,295,5.7,N,0
36.9474,40.3829,308.2,1,1,2002-07-18,2319,Aqua,MODIS,74,6.03,293.2,7.8,N,0
36.8439,40.5824,308.5,1,1,2002-07-18,2319,Aqua,MODIS,75,6.03,296.8,7.3,N,0
36.8422,40.5935,308.8,1,1,2002-07-18,2319,Aqua,MODIS,76,6.03,296.5,7.5,N,0
36.8423,40.2262,331.8,1,1,2002-07-18,2319,Aqua,MODIS,100,6.03,294.4,30.9,N,0
36.8407,40.2373,309.8,1,1,2002-07-18,2319,Aqua,MODIS,78,6.03,293.1,8.8,N,0
36.8037,40.1087,307.7,1,1,2002-07-18,2319,Aqua,MODIS,72,6.03,293.6,7.6,N,0
36.802,40.1198,316.5,1,1,2002-07-18,2319,Aqua,MODIS,93,6.03,294.3,14.2,N,0
36.1418,40.8145,311.3,1,1,2002-07-18,2319,Aqua,MODIS,81,6.03,298.2,8.6,N,0
35.1169,40.5667,316.5,1,1,2002-07-18,2319,Aqua,MODIS,92,6.03,298.7,12.2,N,2
34.671,40.9307,310.4,1,1,2002-07-18,2319,Aqua,MODIS,75,6.03,299.9,6.6,N,2
36.9533,40.5906,332.2,2.3,1.5,2002-07-19,0846,Terra,MODIS,59,6.03,316.8,33.5,D,0
36.9589,40.5654,336.5,2.3,1.5,2002-07-19,0846,Terra,MODIS,73,6.03,316.9,54.1,D,0
37.1494,41.929,336.4,2.8,1.6,2002-07-19,0846,Terra,MODIS,76,6.03,319.8,52,D,0
36.5791,36.9981,331.9,1.4,1.2,2002-07-19,0847,Terra,MODIS,71,6.03,314.3,19.5,D,0
36.4163,37.1064,334,1.5,1.2,2002-07-19,0847,Terra,MODIS,75,6.03,316.1,18.4,D,0
35.8723,36.8462,331.9,1.5,1.2,2002-07-19,0847,Terra,MODIS,65,6.03,314.4,17.6,D,0
36.6857,39.0088,330.1,1.9,1.3,2002-07-19,0847,Terra,MODIS,45,6.03,312.7,19.3,D,0
36.7557,37.9564,346.3,1.6,1.3,2002-07-19,0847,Terra,MODIS,89,6.03,317.9,61.1,D,0
36.3634,39.0864,332.1,1.9,1.4,2002-07-19,0847,Terra,MODIS,52,6.03,312.8,23.3,D,0
36.5935,37.47,337.4,1.5,1.2,2002-07-19,0847,Terra,MODIS,79,6.03,318.1,28,D,0
36.4195,37.1133,335.3,1.5,1.2,2002-07-19,0847,Terra,MODIS,77,6.03,315.6,22.8,D,0
34.7348,36.7624,330.6,1.6,1.3,2002-07-19,1022,Aqua,MODIS,45,6.03,313,16.6,D,2
36.6252,37.6333,335.9,1.3,1.1,2002-07-19,1022,Aqua,MODIS,72,6.03,320,14.9,D,0
36.6349,37.335,336.1,1.4,1.2,2002-07-19,1022,Aqua,MODIS,73,6.03,317.3,18.7,D,0
37.0494,42.0589,361.3,1,1,2002-07-19,1022,Aqua,MODIS,100,6.03,315,62.6,D,0
36.3275,38.6394,343,1.2,1.1,2002-07-19,1022,Aqua,MODIS,84,6.03,324.2,24.1,D,0
36.7889,40.1885,334,1.1,1,2002-07-19,1022,Aqua,MODIS,66,6.03,319.9,7,D,0
37.2185,42.2779,341.8,1,1,2002-07-19,1022,Aqua,MODIS,70,6.03,322.6,22.6,D,0
36.7516,38.3425,338.4,1.2,1.1,2002-07-19,1022,Aqua,MODIS,77,6.03,322.5,15.9,D,0
35.1119,40.5612,316.4,1.7,1.3,2002-07-19,1949,Terra,MODIS,91,6.03,300.5,22.5,N,2
35.1152,40.5664,313,1.7,1.3,2002-07-19,1949,Terra,MODIS,80,6.03,300.3,15.9,N,2
36.8563,40.535,309.3,1.8,1.3,2002-07-19,1950,Terra,MODIS,70,6.03,297.1,14.8,N,0
35.6649,36.2994,312.3,1.1,1,2002-07-19,1950,Terra,MODIS,81,6.03,297.1,9.5,N,0
36.716,39.8631,312,1.6,1.3,2002-07-19,1950,Terra,MODIS,79,6.03,297.9,17,N,0
36.7739,40.2345,316.6,1.7,1.3,2002-07-19,1950,Terra,MODIS,92,6.03,296.9,27.9,N,0
36.8497,40.1979,328.7,1.7,1.3,2002-07-19,1950,Terra,MODIS,100,6.03,297.2,55,N,0
37.0228,40.7135,326.6,1.9,1.3,2002-07-19,1950,Terra,MODIS,100,6.03,296.6,54.9,N,0
37.028,40.7062,326,1.9,1.3,2002-07-19,1950,Terra,MODIS,100,6.03,296.6,53.4,N,0
37.2153,42.2647,310.5,2.3,1.5,2002-07-19,1950,Terra,MODIS,78,6.03,294.3,28.4,N,0
37.2286,42.2631,310.8,2.3,1.5,2002-07-19,1950,Terra,MODIS,79,6.03,295,28.3,N,0
37.2245,42.2582,320.6,2.3,1.5,2002-07-19,1950,Terra,MODIS,100,6.03,295.1,56.5,N,0
36.7472,37.8245,337.3,2.3,1.5,2002-07-20,0752,Terra,MODIS,80,6.03,315.4,52.4,D,0
36.6349,37.1665,322.8,3.3,1.7,2002-07-20,1855,Terra,MODIS,100,6.03,295.6,102.8,N,0
36.6316,37.1609,323.4,3.3,1.7,2002-07-20,1855,Terra,MODIS,100,6.03,295.7,106.4,N,0
37.2298,42.3191,325,1.5,1.2,2002-07-20,1855,Terra,MODIS,100,6.03,297.5,36.6,N,0
36.9292,40.5582,328.9,1.1,1.1,2002-07-20,2306,Aqua,MODIS,100,6.03,297.7,30.2,N,0
36.8156,40.2297,304.7,1.1,1.1,2002-07-20,2306,Aqua,MODIS,57,6.03,293.5,6.3,N,0
36.9307,40.5459,318,1.1,1.1,2002-07-20,2306,Aqua,MODIS,96,6.03,296,16.7,N,0
36.6954,40.0704,310.7,1.2,1.1,2002-07-20,2307,Aqua,MODIS,79,6.03,296.5,10.9,N,0
37.0973,41.7726,342.6,1.8,1.3,2002-07-21,0834,Terra,MODIS,84,6.03,321,49.4,D,0
36.9915,41.0795,343.7,1.6,1.2,2002-07-21,0834,Terra,MODIS,85,6.03,326.8,36.2,D,0
36.9881,41.0971,351.9,1.6,1.3,2002-07-21,0834,Terra,MODIS,93,6.03,327.2,69.7,D,0
37.1012,41.7536,338.7,1.8,1.3,2002-07-21,0834,Terra,MODIS,78,6.03,322.5,33.1,D,0
36.7333,38.5163,340.6,1.2,1.1,2002-07-21,0834,Terra,MODIS,81,6.03,319.5,25.3,D,0
36.6398,38.9854,330.4,1.3,1.1,2002-07-21,0834,Terra,MODIS,41,6.03,315.2,10.3,D,0
36.8163,40.2261,333.5,1.5,1.2,2002-07-21,0834,Terra,MODIS,64,6.03,320,17.7,D,0
37.098,41.7511,350.9,1.2,1.1,2002-07-21,1010,Aqua,MODIS,60,6.03,329.3,33.6,D,0
36.7418,39.9776,359.8,1.5,1.2,2002-07-21,1010,Aqua,MODIS,99,6.03,323,102.3,D,0
36.7389,39.9618,339.8,1.5,1.2,2002-07-21,1010,Aqua,MODIS,79,6.03,322.9,27.9,D,0
37.0761,41.7973,393.4,1.2,1.1,2002-07-21,1010,Aqua,MODIS,100,6.03,326,232.3,D,0
37.0739,41.7845,371.6,1.2,1.1,2002-07-21,1010,Aqua,MODIS,100,6.03,326.8,112.5,D,0
37.0856,41.7948,357.1,1.2,1.1,2002-07-21,1010,Aqua,MODIS,89,6.03,321.7,56.5,D,0
37.0834,41.782,358.1,1.2,1.1,2002-07-21,1010,Aqua,MODIS,93,6.03,325.2,58.1,D,0
37.095,41.7923,378.2,1.2,1.1,2002-07-21,1010,Aqua,MODIS,100,6.03,324.6,139,D,0
37.0929,41.7795,391.2,1.2,1.1,2002-07-21,1010,Aqua,MODIS,100,6.03,331.5,210.8,D,0
37.1024,41.7577,347.3,1.2,1.1,2002-07-21,1010,Aqua,MODIS,89,6.03,329.2,29.8,D,0
36.9695,40.7139,332.3,1.3,1.1,2002-07-21,1010,Aqua,MODIS,37,6.03,318.7,6.6,D,0
36.9669,40.6996,336.7,1.3,1.1,2002-07-21,1010,Aqua,MODIS,74,6.03,323.2,16.4,D,0
36.8346,40.1301,320.2,1.2,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,298.4,19.4,N,0
36.8886,40.2538,306.5,1.2,1.1,2002-07-21,1938,Terra,MODIS,49,6.03,296.1,5.8,N,0
36.9957,40.4734,342,1.2,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,297.6,59.3,N,0
36.9942,40.4599,326.5,1.2,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,296.3,29.6,N,0
37.004,40.4581,306.7,1.2,1.1,2002-07-21,1938,Terra,MODIS,50,6.03,295.5,6.8,N,0
37.0534,40.7081,308.7,1.2,1.1,2002-07-21,1938,Terra,MODIS,65,6.03,295.7,8,N,0
36.7889,40.7036,309.8,1.2,1.1,2002-07-21,1938,Terra,MODIS,69,6.03,298.5,8.5,N,0
36.7781,40.6079,310.8,1.2,1.1,2002-07-21,1938,Terra,MODIS,74,6.03,297.1,9.5,N,0
36.7233,39.8822,311.2,1.1,1.1,2002-07-21,1938,Terra,MODIS,75,6.03,299.2,8.4,N,0
36.8582,40.962,324.6,1.3,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,298.3,27.7,N,0
36.7787,40.2668,325.8,1.2,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,299,26.1,N,0
36.7884,40.265,324.9,1.2,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,298.2,25.4,N,0
36.7869,40.2519,309.5,1.2,1.1,2002-07-21,1938,Terra,MODIS,68,6.03,297.1,7.8,N,0
36.753,39.9676,333.9,1.1,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,302.3,37.4,N,0
36.7515,39.9548,310.7,1.1,1.1,2002-07-21,1938,Terra,MODIS,73,6.03,300.1,7.4,N,0
36.7626,39.9659,347.2,1.1,1.1,2002-07-21,1938,Terra,MODIS,100,6.03,301.3,64.9,N,0
36.761,39.9531,314.6,1.1,1.1,2002-07-21,1938,Terra,MODIS,86,6.03,299.6,11.1,N,0
36.9094,40.8745,310.2,1.3,1.1,2002-07-21,1938,Terra,MODIS,71,6.03,297.6,9.5,N,0
36.8225,40.2483,311.1,2.2,1.4,2002-07-21,2349,Aqua,MODIS,81,6.03,293.4,31.8,N,0
37.0088,41.3201,338.7,2.2,1.4,2002-07-22,0739,Terra,MODIS,70,6.03,322.5,38.7,D,0
36.5773,37.009,331.5,1.1,1.1,2002-07-22,1053,Aqua,MODIS,63,6.03,316.2,11,D,0
36.8134,40.2621,316.8,1.6,1.3,2002-07-22,2254,Aqua,MODIS,94,6.03,296.4,27.6,N,0
36.8116,40.2803,318.6,1.6,1.3,2002-07-22,2254,Aqua,MODIS,97,6.03,296.8,30.7,N,0
36.8937,40.2435,306.3,1.6,1.3,2002-07-22,2254,Aqua,MODIS,68,6.03,295.2,13.1,N,0
36.7199,40.2798,311.1,1.6,1.3,2002-07-22,2254,Aqua,MODIS,81,6.03,297.6,17.8,N,0
35.055,40.8518,308.8,1.4,1.2,2002-07-22,2255,Aqua,MODIS,76,6.03,297.6,11.5,N,0
35.06,40.8584,314.1,1.4,1.2,2002-07-22,2255,Aqua,MODIS,88,6.03,297.6,17.5,N,0
37.1189,42.2135,339,1.3,1.1,2002-07-23,0822,Terra,MODIS,80,6.03,321,22.6,D,0
37.1287,42.2164,335.3,1.3,1.1,2002-07-23,0822,Terra,MODIS,40,6.03,322.3,14.3,D,0
37.0239,42.1087,332.5,1.3,1.1,2002-07-23,0822,Terra,MODIS,46,6.03,319.6,9,D,0
36.6151,38.997,336.9,1,1,2002-07-23,0822,Terra,MODIS,77,6.03,311.9,20.6,D,0
36.4915,39.0192,331.7,1,1,2002-07-23,0822,Terra,MODIS,64,6.03,311.7,12.3,D,0
36.4756,39.0616,328.3,1,1,2002-07-23,0822,Terra,MODIS,48,6.03,311.1,9.9,D,0
36.6679,37.5124,333.8,1,1,2002-07-23,0822,Terra,MODIS,75,6.03,311.9,13.7,D,0
36.5615,37.2186,326.7,1,1,2002-07-23,0822,Terra,MODIS,58,6.03,306.3,8.6,D,0
32.7463,36.0488,349.5,1,1,2002-07-23,0823,Terra,MODIS,92,6.03,310.5,49.2,D,0
32.7448,36.0596,328.1,1,1,2002-07-23,0823,Terra,MODIS,59,6.03,309.2,12.9,D,2
36.8422,41.9317,334.1,1.7,1.3,2002-07-23,0957,Aqua,MODIS,59,6.03,320.1,16.7,D,0
36.8385,41.9135,339.1,1.7,1.3,2002-07-23,0957,Aqua,MODIS,80,6.03,321.3,34.1,D,0
36.6831,40.7193,332.5,2,1.4,2002-07-23,0958,Aqua,MODIS,65,6.03,314.6,18.4,D,0
35.9827,37.0171,327.5,3.6,1.8,2002-07-23,0958,Aqua,MODIS,59,6.03,297.8,87.4,D,0
36.7271,37.9992,307.6,1.1,1,2002-07-23,1925,Terra,MODIS,70,6.03,295.4,5.8,N,0
36.6189,37.1112,312.1,1.2,1.1,2002-07-23,1925,Terra,MODIS,83,6.03,294.2,12,N,0
36.7335,40.2864,322.9,1,1,2002-07-23,1925,Terra,MODIS,100,6.03,296.8,18.5,N,0
35.1131,40.5619,319.7,1,1,2002-07-23,1925,Terra,MODIS,99,6.03,300.4,13.5,N,2
36.735,40.2975,316.7,1,1,2002-07-23,1925,Terra,MODIS,57,6.03,295.7,13.2,N,0
36.8388,40.1821,309.3,1,1,2002-07-23,1925,Terra,MODIS,60,6.03,293.2,7.6,N,0
36.7179,38.0015,306,1.1,1,2002-07-23,1925,Terra,MODIS,63,6.03,295.1,4.8,N,0
37.0345,42.0315,322.2,1.8,1.3,2002-07-23,2337,Aqua,MODIS,100,6.03,295.1,44.1,N,0
37.0305,42.0512,314.1,1.8,1.3,2002-07-23,2337,Aqua,MODIS,89,6.03,295.3,26.8,N,0
36.9739,40.4436,307.1,1.5,1.2,2002-07-23,2337,Aqua,MODIS,70,6.03,292.7,13.5,N,0
36.9708,40.4597,306.4,1.5,1.2,2002-07-23,2337,Aqua,MODIS,68,6.03,292.4,12.8,N,0
36.5328,36.91,325.6,2.7,1.6,2002-07-24,0905,Terra,MODIS,72,6.03,306.3,42.2,D,0
36.5288,36.9038,325.7,2.7,1.6,2002-07-24,0905,Terra,MODIS,73,6.03,306.5,42.6,D,0
36.0005,36.6762,326.1,1,1,2002-07-24,1040,Aqua,MODIS,61,6.03,310.7,6.1,D,2
36.2109,36.7865,329.9,1,1,2002-07-24,1040,Aqua,MODIS,68,6.03,315,8.8,D,0
36.8105,40.1213,333.5,1.2,1.1,2002-07-24,1040,Aqua,MODIS,66,6.03,315.1,17,D,0
36.6432,37.277,304.4,2.2,1.4,2002-07-24,2008,Terra,MODIS,60,6.03,291.7,17.7,N,0
37.1932,42.2508,314.5,1.9,1.4,2002-07-24,2242,Aqua,MODIS,89,6.03,293,34.3,N,0
36.943,40.526,319,2.5,1.5,2002-07-24,2242,Aqua,MODIS,98,6.03,290.3,66,N,0
36.9411,40.5535,306.3,2.4,1.5,2002-07-24,2242,Aqua,MODIS,67,6.03,290.2,29.2,N,0
36.9042,40.8727,324.6,2.3,1.5,2002-07-24,2242,Aqua,MODIS,100,6.03,291.6,78.4,N,0
36.9023,40.8987,310.1,2.3,1.5,2002-07-24,2242,Aqua,MODIS,79,6.03,291.8,34,N,0
36.9255,40.3827,303,2.5,1.5,2002-07-24,2242,Aqua,MODIS,53,6.03,289.1,24.4,N,0
36.9072,40.8684,318.6,2.3,1.5,2002-07-24,2242,Aqua,MODIS,97,6.03,291.3,57.5,N,0
37.195,42.2293,317.9,1.9,1.4,2002-07-24,2242,Aqua,MODIS,96,6.03,292.9,41.5,N,0
36.9051,40.8943,317.1,2.3,1.5,2002-07-24,2242,Aqua,MODIS,94,6.03,291.9,52.5,N,0
36.5257,37.3335,342.6,1.3,1.1,2002-07-25,0810,Terra,MODIS,86,6.03,318.7,35.5,D,2
36.9629,40.8783,332.7,1,1,2002-07-25,0810,Terra,MODIS,61,6.03,317.7,8.1,D,0
36.9613,40.8894,332.7,1,1,2002-07-25,0810,Terra,MODIS,61,6.03,318,8.4,D,0
36.4311,37.1792,334.3,1.3,1.1,2002-07-25,0810,Terra,MODIS,76,6.03,312.2,24.7,D,0
36.8631,40.5903,312,1.1,1.1,2002-07-25,1913,Terra,MODIS,84,6.03,293.8,11.5,N,0
35.1182,40.5611,311.9,1.2,1.1,2002-07-25,1913,Terra,MODIS,83,6.03,296.1,12.1,N,2
36.794,40.2937,345.3,1.2,1.1,2002-07-25,1913,Terra,MODIS,100,6.03,294.8,64.4,N,0
36.7918,40.2809,306.9,1.2,1.1,2002-07-25,1913,Terra,MODIS,69,6.03,292.7,7.8,N,0
36.8034,40.2911,326.9,1.2,1.1,2002-07-25,1913,Terra,MODIS,100,6.03,292.9,30,N,0
36.9916,41.2799,312.1,1.1,1,2002-07-25,1913,Terra,MODIS,84,6.03,294.3,11.4,N,0
36.9897,41.2681,309.1,1.1,1,2002-07-25,1913,Terra,MODIS,76,6.03,293.4,9.1,N,0
36.9652,40.4994,321.5,1.1,1.1,2002-07-25,1913,Terra,MODIS,100,6.03,294.2,22.6,N,0
36.9631,40.4869,321.4,1.1,1.1,2002-07-25,1913,Terra,MODIS,100,6.03,293.6,22.7,N,2
37.021,40.7168,305.4,1.1,1.1,2002-07-25,1913,Terra,MODIS,62,6.03,293.8,6.5,N,0
37.019,40.7045,305.5,1.1,1.1,2002-07-25,1913,Terra,MODIS,63,6.03,293.3,6.6,N,0
37.0913,40.7559,305,1.1,1,2002-07-25,1913,Terra,MODIS,60,6.03,294.5,5.4,N,0
37.1006,40.7535,329.5,1.1,1,2002-07-25,1913,Terra,MODIS,100,6.03,295.6,31,N,0
36.5551,37.2053,303.7,1,1,2002-07-25,2325,Aqua,MODIS,56,6.03,292.9,5.5,N,0
35.1203,40.5695,313.2,1.1,1.1,2002-07-25,2325,Aqua,MODIS,87,6.03,295,13.3,N,2
35.1176,40.5619,314.5,1.1,1.1,2002-07-25,2325,Aqua,MODIS,89,6.03,294.9,15,N,2
35.1155,40.5741,305.4,1.1,1.1,2002-07-25,2325,Aqua,MODIS,64,6.03,294.9,7.3,N,2
36.6632,40.2559,331.1,2.8,1.6,2002-07-26,0853,Terra,MODIS,65,6.03,310.7,46.7,D,0
36.6561,40.286,328.6,2.8,1.6,2002-07-26,0853,Terra,MODIS,51,6.03,311.1,34.2,D,0
36.6604,40.2496,327.8,2.8,1.6,2002-07-26,0853,Terra,MODIS,35,6.03,311.1,28,D,0
36.6535,40.2798,331.7,2.8,1.6,2002-07-26,0853,Terra,MODIS,69,6.03,312,52.4,D,0
36.5345,36.9676,369.5,1.2,1.1,2002-07-26,1028,Aqua,MODIS,100,6.03,315.5,125.4,D,0
36.5322,36.9545,343.9,1.2,1.1,2002-07-26,1028,Aqua,MODIS,88,6.03,314.2,40.1,D,2
36.5377,36.9748,332.9,1.2,1.1,2002-07-26,1028,Aqua,MODIS,71,6.03,312.7,16.4,D,0
36.5354,36.9617,347,1.2,1.1,2002-07-26,1028,Aqua,MODIS,90,6.03,315.5,47.9,D,0
37.2122,42.2148,322.7,2.9,1.6,2002-07-26,1956,Terra,MODIS,100,6.03,292.9,94.3,N,0
37.2102,42.1818,307.7,2.9,1.6,2002-07-26,1956,Terra,MODIS,72,6.03,293.9,32.6,N,0
36.5814,37.1884,305.8,1.4,1.2,2002-07-26,1956,Terra,MODIS,65,6.03,294.4,8.9,N,0
36.5798,37.1728,304.6,1.4,1.2,2002-07-26,1956,Terra,MODIS,49,6.03,294.2,7.3,N,0
36.942,40.6993,312.5,2.3,1.5,2002-07-26,1956,Terra,MODIS,85,6.03,291.1,39.7,N,0
37.2184,42.3147,305.3,3,1.6,2002-07-26,1956,Terra,MODIS,64,6.03,291.7,29.2,N,0
37.0109,40.4801,304.4,3.9,1.8,2002-07-26,2230,Aqua,MODIS,60,6.03,288.4,51.2,N,0
37.0041,40.4743,301.4,3.9,1.8,2002-07-26,2230,Aqua,MODIS,41,6.03,288.2,39,N,0
36.7431,40.1817,305,4.2,1.9,2002-07-27,0008,Aqua,MODIS,62,6.03,290.7,56.3,N,0
36.7394,40.1757,304,4.2,1.9,2002-07-27,0008,Aqua,MODIS,58,6.03,290.6,48.5,N,0
35.1133,40.5639,312.1,1.8,1.3,2002-07-27,1900,Terra,MODIS,82,6.03,298.9,19.4,N,2
36.8189,40.0869,322.8,1.7,1.3,2002-07-27,1901,Terra,MODIS,100,6.03,298.2,40,N,0
36.8557,40.2713,324.4,1.7,1.3,2002-07-27,1901,Terra,MODIS,100,6.03,296.5,43.5,N,0
36.852,40.253,316.2,1.7,1.3,2002-07-27,1901,Terra,MODIS,92,6.03,296.1,26.7,N,0
37.1853,42.3,318.6,1,1,2002-07-27,2312,Aqua,MODIS,97,6.03,291.4,17.2,N,0
37.1836,42.3113,308.9,1,1,2002-07-27,2312,Aqua,MODIS,76,6.03,291.6,9.3,N,0
35.1154,40.5715,308.4,1,1,2002-07-27,2313,Aqua,MODIS,74,6.03,297.5,6.9,N,2
36.8618,40.1297,307.8,1,1,2002-07-27,2313,Aqua,MODIS,73,6.03,293,8.1,N,0
36.8602,40.1411,310.7,1,1,2002-07-27,2313,Aqua,MODIS,81,6.03,293.7,10.2,N,0
36.8284,40.1698,312.2,1,1,2002-07-27,2313,Aqua,MODIS,84,6.03,293.4,10.9,N,0
36.8269,40.1813,309,1,1,2002-07-27,2313,Aqua,MODIS,76,6.03,293.6,8.4,N,0
36.7513,40.0648,324.3,1,1,2002-07-27,2313,Aqua,MODIS,100,6.03,295,22.7,N,0
36.7497,40.0762,313.3,1,1,2002-07-27,2313,Aqua,MODIS,87,6.03,294.4,11.8,N,0
36.7277,39.7582,316.8,1,1,2002-07-27,2313,Aqua,MODIS,94,6.03,294.9,14.8,N,0
36.7262,39.7699,326.6,1,1,2002-07-27,2313,Aqua,MODIS,100,6.03,296.5,25.1,N,0
36.7201,39.7448,304.6,1,1,2002-07-27,2313,Aqua,MODIS,61,6.03,293.5,5.3,N,0
35.1169,40.5606,313.3,1,1,2002-07-27,2313,Aqua,MODIS,87,6.03,297.6,10.4,N,2
33.2702,35.809,304.5,1.4,1.2,2002-07-27,2314,Aqua,MODIS,60,6.03,294.3,9.9,N,0
33.2614,35.7913,366.3,1.4,1.2,2002-07-27,2314,Aqua,MODIS,100,6.03,298.4,176.7,N,0
33.2597,35.8066,327.1,1.4,1.2,2002-07-27,2314,Aqua,MODIS,100,6.03,295.6,42.4,N,0
36.8123,41.5403,337.5,2.1,1.4,2002-07-28,0840,Terra,MODIS,75,6.03,321.7,31,D,0
36.8073,41.5636,338.6,2.2,1.4,2002-07-28,0840,Terra,MODIS,73,6.03,320.7,35.7,D,0
35.78,37.0118,335.6,1.2,1.1,2002-07-28,0841,Terra,MODIS,78,6.03,313,22.8,D,0
35.7823,36.9983,337.3,1.2,1.1,2002-07-28,0841,Terra,MODIS,80,6.03,314.5,26.4,D,0
36.576,37.0143,328.7,1.2,1.1,2002-07-28,0841,Terra,MODIS,62,6.03,316.1,9.8,D,0
36.2033,38.9085,336.8,1.5,1.2,2002-07-28,0841,Terra,MODIS,66,6.03,316.4,32.5,D,0
35.7821,37.0048,345.5,1.2,1.1,2002-07-28,0841,Terra,MODIS,89,6.03,314.1,47,D,0
37.1889,42.2964,369.3,1,1,2002-07-28,1016,Aqua,MODIS,100,6.03,323,91.8,D,0
36.8063,40.3697,336.4,1.2,1.1,2002-07-28,1016,Aqua,MODIS,73,6.03,320.2,15.2,D,0
36.8007,40.6856,342.1,1.1,1.1,2002-07-28,1016,Aqua,MODIS,67,6.03,322.9,17.6,D,0
36.81,40.6832,342.7,1.1,1.1,2002-07-28,1016,Aqua,MODIS,84,6.03,323.3,19.1,D,0
36.7254,40.0125,335.6,1.2,1.1,2002-07-28,1016,Aqua,MODIS,59,6.03,319.9,11.8,D,0
36.8084,40.3824,341.2,1.2,1.1,2002-07-28,1016,Aqua,MODIS,82,6.03,321.1,24.3,D,0
35.4921,37.4679,317.3,1,1,2002-07-28,1943,Terra,MODIS,94,6.03,297.3,13.9,N,0
36.0273,40.6565,357.5,1.4,1.2,2002-07-28,1943,Terra,MODIS,100,6.03,301.4,131.3,N,0
35.1168,40.5624,317.1,1.4,1.2,2002-07-28,1943,Terra,MODIS,93,6.03,298.9,19.8,N,2
36.0289,40.6724,334.1,1.4,1.2,2002-07-28,1943,Terra,MODIS,100,6.03,299.9,53.4,N,0
36.6243,37.3508,333.9,1.1,1,2002-07-28,1944,Terra,MODIS,100,6.03,299.6,33.9,N,0
36.7991,40.1894,310.2,1.4,1.2,2002-07-28,1944,Terra,MODIS,75,6.03,295.2,13,N,0
36.9545,40.714,314.5,1.5,1.2,2002-07-28,1944,Terra,MODIS,87,6.03,295.9,20.1,N,0
36.9529,40.6973,312.5,1.5,1.2,2002-07-28,1944,Terra,MODIS,82,6.03,296,17.1,N,0
36.9582,40.4305,317.5,1.4,1.2,2002-07-28,1944,Terra,MODIS,94,6.03,296.7,24,N,2
36.9622,40.4232,314.7,1.4,1.2,2002-07-28,1944,Terra,MODIS,88,6.03,296.3,19.6,N,0
36.6228,37.3391,321.2,1.1,1,2002-07-28,1944,Terra,MODIS,100,6.03,298.6,17.4,N,0
36.7979,38.4507,320.2,1.1,1.1,2002-07-28,1944,Terra,MODIS,100,6.03,298.9,18.7,N,0
37.2223,42.2924,305.3,1.9,1.3,2002-07-28,1944,Terra,MODIS,63,6.03,294.4,10.8,N,0
36.7128,39.7674,332,2.6,1.5,2002-07-28,2355,Aqua,MODIS,100,6.03,296.9,117.7,N,0
36.7216,39.7636,316.3,2.6,1.5,2002-07-28,2355,Aqua,MODIS,93,6.03,295.5,49.7,N,0
36.7082,39.7589,331.2,2.6,1.5,2002-07-28,2355,Aqua,MODIS,100,6.03,297.1,114.5,N,0
37.0042,40.6974,346.9,2.3,1.5,2002-07-29,1059,Aqua,MODIS,89,6.03,321,103.5,D,0
37.0061,40.7234,333.2,2.3,1.5,2002-07-29,1059,Aqua,MODIS,64,6.03,318.8,25,D,0
36.6889,39.0761,304.5,3.1,1.7,2002-07-29,1849,Terra,MODIS,37,6.03,294.4,24.6,N,0
36.8881,41.9793,320,2,1.4,2002-07-29,1849,Terra,MODIS,99,6.03,296.7,44.3,N,0
36.8835,41.9573,325.5,2,1.4,2002-07-29,1849,Terra,MODIS,100,6.03,297.4,60.8,N,0
36.9985,40.7467,345.3,1.3,1.1,2002-07-30,0828,Terra,MODIS,87,6.03,320.9,34.1,D,0
36.7259,41.0478,361.8,1.3,1.1,2002-07-30,0828,Terra,MODIS,100,6.03,321.5,99.2,D,0
36.7935,40.1587,338.1,1.2,1.1,2002-07-30,0828,Terra,MODIS,77,6.03,320.1,21.3,D,0
36.7912,40.1719,339.3,1.2,1.1,2002-07-30,0828,Terra,MODIS,79,6.03,318.9,23.3,D,2
